SECTOR;GRUPO;ID;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC
Psicología educativa;Competencias personales;17;Choque Cultural Educativo;Familia inmigrante que aplica un estilo de crianza muy autoritario (basado en el castigo físico) y critica los métodos 'blandos' del colegio.;Adapto un poco las normas del aula para este alumno y ser más severo, para alinearme con la familia.;;Ignoro la opinión de los padres y centro mi intervención educativa exclusivamente en el alumno.;;Les advierto agresivamente que en este país educamos de otra forma y que si no se adaptan tendrán problemas legales.;family_collaboration -1;Busco puntos de encuentro interculturales, explicando la normativa del país y el método del colegio desde el beneficio del menor, sin juzgar su cultura inicial.;family_collaboration 1
Psicología educativa;Competencias personales;18;Culpa Parental Excesiva;Los padres de un alumno con TDAH recién diagnosticado están destrozados y se culpan: 'Es culpa nuestra por dejarle ver tanta tele de pequeño'.;Les digo que no importa el pasado y que pasemos directamente a las soluciones prácticas.;;Les recomiendo acudir a terapia de pareja para superar su complejo de culpa.;;Valido sutilmente sus miedos creyendo que así a partir de ahora controlarán mejor el uso de pantallas en casa.;family_collaboration -1;Psicoeduco sobre la etiología neurobiológica del trastorno para desculpabilizarles y reenfocar su energía en estrategias de manejo proactivas.;family_collaboration 1
Psicología educativa;Competencias personales;19;Padres Sobreexigentes;Familia de profesionales de alto nivel castigan duramente a su hijo si saca un 8 en lugar de un 10. El niño tiene episodios de ansiedad y caída de pelo.;Enseño al niño técnicas de estudio avanzadas y mnemotecnia para que consiga los 10 que piden sus padres y evite el castigo.;family_collaboration -1;Intervengo con los padres para recalibrar sus expectativas, mostrándoles con evidencia clínica cómo la presión extrema daña el desarrollo integral de su hijo.;family_collaboration 1;Denuncio a los padres por maltrato psicológico de forma inmediata.;;Acuerdo con los profesores ponerle exámenes ligeramente más fáciles para que consiga el 10 y baje la tensión en casa.;
Psicología educativa;Competencias personales;20;Intervención en Crisis Familiar;Fallece repentinamente un hermano del alumno. Los padres están en shock y mandan al niño al colegio al día siguiente 'para que se distraiga'.;Ofrezco acompañamiento empático, coordino con el tutor la acogida del niño y asesoro a los padres sobre la necesidad de hacerle partícipe del duelo.;family_collaboration 1;Colaboro con la distracción, instruyendo a los profesores para que hagan como si no pasara nada y el niño no llore.;family_collaboration -1;Mando al niño a casa argumentando que no está en condiciones de atender a las clases.;;Obligo al niño a hablar de sus sentimientos frente a toda la clase en la asamblea matinal para que 'lo suelte'.;
Psicología educativa;Competencias personales;21;Profesor Inamovible;Un profesor de matemáticas veterano se niega a aplicar la adaptación curricular (AC) de un alumno con dislexia argumentando: 'No voy a regalarle la nota'.;Dejo el tema estar para evitar un conflicto abierto y desgaste en la sala de profesores.;;Busco su alianza desde la empatía hacia su carga de trabajo, diseñando con él estrategias muy concretas y fáciles de integrar en su dinámica de aula.;interdisciplinary_work 1;Hago yo la adaptación completa y le pido que solo la firme, encargándome yo de evaluar al alumno por separado.;;Le recuerdo agresivamente que aplicar la AC es obligatorio por ley y amenazo con reportarle a Inspección Educativa.;interdisciplinary_work -1
Psicología educativa;Competencias personales;22;Diagnóstico Contradictorio;Un neuropediatra privado diagnostica TDAH severo y pauta medicación, pero tú y todo el equipo docente no veis ningún indicador de inatención en el aula.;Ignoro el informe médico aconsejando a los padres que no le mediquen porque 'los psiquiatras privados sobre-diagnostican siempre'.;interdisciplinary_work -1;Elaboro un informe escolar detallado con registros conductuales objetivos y contacto al médico para contrastar información y unificar criterios.;interdisciplinary_work 1;Asumo el diagnóstico médico ciegamente y ordeno aplicar todas las medidas para TDAH en el aula.;;Recomiendo a los padres buscar una segunda opinión médica sin involucrarme más.;
Psicología educativa;Competencias personales;23;Claustro Dividido;Medio claustro apoya a un alumno muy disruptivo ('necesita cariño y paciencia') y la otra mitad exige su expulsión definitiva ('es un delincuente').;Me pongo radicalmente del lado del alumno enfrentándome al profesorado más punitivo.;;Doy la razón abiertamente a la facción dura (expulsión) para no socavar la autoridad general del profesorado frente a los alumnos.;interdisciplinary_work -1;Decido atender al alumno yo solo en mi despacho y que cada profesor gestione su aula como prefiera.;;Lidero una sesión de 'estudio de caso' con todo el equipo docente para compartir evidencias, unificar la visión clínica y acordar un plan de acción conjunto.;interdisciplinary_work 1
Psicología educativa;Competencias personales;24;Sobrecarga de Derivaciones;Los tutores te envían a tu despacho inmediatamente a cualquier niño que se levanta de la silla o habla en clase para que 'tú lo arregles'. Estás colapsado.;Atiendo a todos los niños en mi despacho individualmente. Al fin y al cabo, atender alumnos es la labor principal del psicólogo escolar.;interdisciplinary_work -1;Transiciono hacia un modelo de 'asesoría en el aula', empoderando y formando a los tutores en técnicas de manejo de conducta de primer nivel.;interdisciplinary_work 1;Uso mi despacho como aula de castigo para que a los niños no les guste ir y dejen de portarse mal.;;Rechazo las derivaciones sistemáticamente argumentando que no son casos clínicos reales (patologías).;
Psicología educativa;Competencias personales;25;Conflicto con Equipo Directivo;Dirección quiere focalizar todos los recursos en subir la nota media en pruebas externas (ranking). Tú adviertes un grave problema de ansiedad generalizada en la ESO.;Acepto la directriz y dedico mis sesiones a enseñar técnicas de estudio puro y duro para los exámenes.;;Aconsejo en privado a los alumnos más ansiosos que boicoteen las pruebas externas para bajar la media.;;Me enfrento a la dirección acusándoles de tener una visión mercantilista de la educación que destruye alumnos.;interdisciplinary_work -1;Presento datos que demuestran cómo el bienestar emocional y la seguridad psicológica (clima) son los mayores predictores del rendimiento académico a largo plazo.;interdisciplinary_work 1
Psicología educativa;Competencias personales;26;Profesor Quemado (Burnout);Una tutora joven rompe a llorar en tu despacho. Dice que la clase de 3º ESO se la 'come viva', que no tiene autoridad y no quiere volver a entrar.;Le sugiero amablemente que quizás la docencia no sea su vocación ideal.;;Le indico que tiene que ser mucho más dura, gritar más y expulsar a los líderes para marcar el territorio.;;Ofrezco contención emocional y co-diseño con ella un plan muy estructurado de gestión de aula, ofreciéndome a co-tutorizar las primeras sesiones.;interdisciplinary_work 1;Le recomiendo que coja la baja laboral por depresión inmediatamente y le pase el 'marrón' a un sustituto más fuerte.;interdisciplinary_work -1
Psicología educativa;Competencias personales;27;Guerra de Apoyos (PT vs AL);El maestro de Pedagogía Terapéutica (PT) y el de Audición y Lenguaje (AL) tienen enfoques opuestos sobre cómo intervenir con un alumno y discuten abiertamente.;Facilito una reunión de coordinación estructurada, centrada en las fortalezas del alumno y en establecer objetivos funcionales compartidos, mediando técnicamente.;interdisciplinary_work 1;Les permito intervenir de forma separada: cada uno con su librito en sus horas correspondientes.;;Ejerzo mi autoridad jerárquica como Psicólogo/Orientador e impongo el método que considero correcto por encima de ambos profesionales.;interdisciplinary_work -1;Llamo a los padres para que sean ellos quienes decidan qué profesional tiene razón.;
Psicología educativa;Competencias personales;28;Juntas de Evaluación Frías;En las juntas de evaluación, los tutores solo hablan de notas numéricas ('el 3 en mates'). Nadie analiza los factores contextuales de los alumnos que suspenden.;Interrumpo cada evaluación numérica exigiendo que se analice la psicología profunda de los 30 alumnos, alargando la junta horas.;interdisciplinary_work -1;Intervengo estratégicamente en casos límite para aportar la perspectiva psicosocial (barreras de aprendizaje, contexto familiar), aportando soluciones, no solo excusas.;interdisciplinary_work 1;Propongo aprobar a todos los que suspenden por causas sociales para compensar el sistema.;;Me mantengo en silencio, mi rol no es discutir sobre calificaciones académicas.;
Psicología educativa;Competencias personales;29;Intrusismo Docente;Te enteras de que un profesor de gimnasia le ha dicho a unos padres que su hijo tiene 'Síndrome de Asperger', sin consultarte ni hacer ninguna evaluación.;Avaló el diagnóstico del profesor para proteger su imagen ante los padres, aunque no esté seguro.;;Hablo en privado con el profesor sobre los límites de su competencia y programo una reunión conjunta con la familia para reconducir la comunicación técnicamente.;interdisciplinary_work 1;Desautorizo al profesor delante de los padres, dejando claro que él no tiene conocimientos para hacer diagnósticos clínicos.;interdisciplinary_work -1;Ignoro el incidente y cito a la familia semanas después para empezar de cero fingiendo que no sé nada.;
Psicología educativa;Competencias personales;30;Observación en el Aula (Co-Tutoría);Dirección te pide que observes una clase porque el profesor no logra mantener el orden. El profesor te recibe a la defensiva, sintiéndose examinado.;Encuadro la observación previamente con él como una tarea de 'partnering' colaborativo para analizar las dinámicas del grupo, no sus fallos como docente.;interdisciplinary_work 1;Entro en su clase por sorpresa (sin avisar) para ver sus errores en estado puro y darle feedback constructivo luego.;interdisciplinary_work -1;Me niego a entrar al aula para evitar la incomodidad y posibles roces con el profesorado.;;Me siento en la última fila a tomar notas serias en una libreta sin hablar con él antes ni después.;
Psicología educativa;Competencias personales;31;Diseño Universal de Aprendizaje (DUA);Hay alumnos de 10 nacionalidades y 5 con NEE. Los profesores están exhaustos quejándose de tener que preparar '20 adaptaciones y exámenes distintos'.;Les doy la razón y fomento que los alumnos con NEE salgan sistemáticamente al 'aula de apoyo' para no molestar el ritmo de la clase principal.;diversity_sensitivity -1;Bajo el nivel de exigencia general del centro para que ningún alumno necesite adaptaciones.;;Lidero la formación en DUA para enseñarles a diseñar actividades abiertas que sean accesibles para todos desde el inicio, minimizando la adaptación a posteriori.;diversity_sensitivity 1;Les recuerdo fríamente que hacer adaptaciones es su obligación legal como docentes.;
