SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
PYME;21;El Socio Cansado;Sois dos socios al 50%. Tu socio se ha cansado, ya no tiene ilusión y quiere vender su parte e irse a vivir al campo. Tú no tienes dinero para comprarle su mitad, pero no quieres un socio nuevo desconocido.;Me endeudo hasta las cejas con el banco para comprarle su parte. Apuesto doble por la empresa. Prefiero la deuda a tener un socio extraño.;risk_propensity 3 | achievement 3 | self_efficacy 1 | locus_control -2 | emotional_stability -1;Buscamos juntos a un tercero que compre su parte, asumiendo que tendré que entenderme con un desconocido. Cedo control por tranquilidad financiera.;innovativeness 2 | self_efficacy 1 | achievement -1 | emotional_stability -1;"Le convenzo para que se quede como socio ""silencioso"", sin trabajar pero cobrando dividendos. Cargo con todo el trabajo yo, pero mantengo el control.";self_efficacy 2 | autonomy 2 | ambiguity_tolerance -1;Vendemos la empresa entera. Si él se va, yo también. El proyecto era de los dos. Cierro una etapa y busco algo nuevo.;autonomy 3 | emotional_stability 2 | innovativeness -1;;
PYME;22;El Comercial Estrella;Tienes un comercial que vende muchísimo (trae el 40% de la facturación), pero es un mercenario. Te pide comisiones cada vez más altas y amenaza con irse a la competencia con su cartera de clientes si no cedes.;Cedo y le pago lo que pide. Soy rehén de sus ventas. Sin él, la empresa se hunde. Compro tiempo y paz con margen.;achievement -1;Le dejo ir. Nadie es imprescindible. Asumo el golpe de perder ventas a corto plazo y me pongo yo a vender para reconstruir la cartera. Independencia.;ambiguity_tolerance 3 | locus_control 3 | autonomy 2 | self_efficacy 1 | achievement -1;Contrato a dos comerciales junior para que aprendan de él (o le copien los contactos) y reducir mi dependencia poco a poco. Plan de sustitución.;innovativeness 3 | self_efficacy 1 | achievement -1;Le ofrezco acciones de la empresa para vincularle a largo plazo y que deje de pensar como mercenario. Le hago socio (esposas de oro).;self_efficacy 1 | ambiguity_tolerance -1;;
PYME;23;Multa de Inspección de Trabajo;Has tenido una inspección y te han puesto una multa de 6.000€ por un tema de prevención de riesgos (un papel que faltaba). Es injusto y recurrible, pero el recurso cuesta dinero y tiempo. Si pagas pronto, es la mitad.;Pago con descuento (3.000€) y me olvido. Me da rabia, pero mi tiempo vale más que mi razón. Pragmatismo puro y a otra cosa.;achievement 4 | ambiguity_tolerance 2 | emotional_stability -1;Recurro la multa hasta el final. Es una injusticia y no voy a regalar dinero a la administración por un papel. Cuestión de principios.;emotional_stability 3 | achievement 3 | risk_propensity -1;Busco al gestor que tenía que haber hecho ese papel y le exijo que pague él la multa o le demando por negligencia profesional.;self_efficacy 2 | ambiguity_tolerance -1;"Lloro y pataleo en la oficina, amargando a todo el mundo por la ""injusticia del sistema"", pero al final pago tarde y mal.";ambiguity_tolerance 1 | achievement -1;;
PYME;24;Crisis de Reputación Local;Ha salido un rumor en el pueblo de que tu empresa va a cerrar o que no paga a proveedores (es falso). Los clientes empiezan a preguntar y los proveedores te cortan el crédito. El rumor te está matando.;Hago una jornada de puertas abiertas o una fiesta para clientes y proveedores. Muestro músculo, sonrisas y normalidad. Mato el rumor con hechos.;emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1;Emito un comunicado oficial serio desmintiendo los rumores y amenazando con acciones legales a quien los difunda. Defensa corporativa.;ambiguity_tolerance 1;Voy uno a uno hablando con los proveedores clave para enseñarles mis cuentas y tranquilizarles. Trabajo de hormiga en la sombra.;ambiguity_tolerance 2 | self_efficacy 1 | achievement -1;"No hago nada. ""A palabras necias, oídos sordos"". Espero que el rumor muera solo. Riesgo de que la bola de nieve crezca.";ambiguity_tolerance 2 | autonomy 2 | achievement -1;;
PYME;25;El Local en Propiedad;Llevas 10 años de alquiler. El dueño del local quiere venderlo. Te ofrece comprárselo por 200.000€. Si no, lo vende a otro y te pueden echar. Hipotecarte te ata al negocio para siempre.;Lo compro. Es mi seguridad. Me hipoteco a 20 años pero dejo de tirar dinero en alquiler. Echo raíces definitivas.;risk_propensity 2 | self_efficacy 1 | locus_control -2 | emotional_stability -1;No compro. Busco otro local de alquiler y me mudo. Prefiero la libertad de poder cerrar o moverme si el negocio va mal. Flexibilidad.;autonomy 3 | innovativeness 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;Negocio un contrato de alquiler nuevo a largo plazo (15 años) con el nuevo dueño para asegurar mi posición sin comprar. Solución legal.;self_efficacy 2 | locus_control 2 | ambiguity_tolerance -1;Compro el local a nombre de una sociedad patrimonial personal (no de la empresa) para separar el ladrillo del riesgo del negocio.;innovativeness 3 | self_efficacy 1 | achievement -1;;
PYME;26;Obsolescencia del Producto;Fabricas algo que se está dejando de usar (ej: agendas de papel). Las ventas caen un 5% cada año. Tienes un negocio rentable hoy, pero muerto mañana. ¿Cuándo saltas?;Ahora. Invierto los beneficios de hoy en crear una línea de negocio totalmente nueva y digital. Canibalizo mi propio negocio antes de que muera.;innovativeness 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;Aguanto hasta el final. Reduzco costes y exprimo la vaca mientras dé leche. Seré el último fabricante de agendas y me quedaré el nicho residual.;achievement 3 | emotional_stability -1;"Intento ""modernizar"" el producto viejo (agendas con QR). Un híbrido que no suele funcionar pero que da sensación de cambio.";ambiguity_tolerance 1 | achievement -1;Vendo la empresa a un competidor incauto que quiera cuota de mercado, antes de que los números bajen más. Salida a tiempo.;autonomy 2 | innovativeness -1 | emotional_stability 2;;
PYME;27;El Asesor Externo;"Te sientes estancado. Un consultor te ofrece un plan de ""Reestructuración y Crecimiento"" por 10.000€. Te promete que doblarás facturación. Te parece mucho dinero por ""consejos"".";Le contrato. Necesito una mirada externa y profesional. Yo solo no sé salir de aquí. Es una inversión en conocimiento.;autonomy 3 | ambiguity_tolerance 2 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;"No le contrato. ""Nadie conoce mi negocio mejor que yo"". Los consultores venden humo. Me compro libros y aprendo yo.";self_efficacy 2 | ambiguity_tolerance -1;Le contrato solo para un diagnóstico inicial barato (1.000€) y ya decidiré si implanto yo las medidas. Pruebo antes de comprar.;autonomy 3 | self_efficacy 1 | innovativeness -1 | emotional_stability 2;Busco un mentor gratis (empresario jubilado, asociación) que me ayude por altruismo. Busco sabiduría sin coste.;innovativeness 3 | self_efficacy 1 | achievement -1;;
PYME;28;Vacaciones del Equipo;Es verano. Todo el mundo quiere vacaciones en Agosto. Si se las das a todos, tienes que cerrar la empresa un mes y no facturas. Si no, hay peleas por las fechas.;Cierro en Agosto. Todo el mundo descansa a la vez. Ahorro costes operativos y evito peleas. Asumo la pérdida de facturación como coste estructural.;locus_control 2 | achievement -1;"No cierro. Establezco turnos rotatorios obligatorios. ""El negocio no para"". Alguien tiene que pringar en Agosto. Priorizo el servicio al cliente.";achievement 4 | emotional_stability -1;"Dejo que se organicen ellos. ""Tenéis que cubrir el servicio, arreglaos entre vosotros"". Les paso la patata caliente de la gestión.";self_efficacy 1 | ambiguity_tolerance 2 | achievement -1;Ofrezco un bonus económico a quien quiera trabajar en Agosto voluntariamente para cubrir el servicio. Incentivo con dinero.;innovativeness 2 | emotional_stability 2 | self_efficacy 1 | achievement -1;;
PYME;29;La Marca Blanca;"Un gran distribuidor te ofrece fabricar tu producto para su ""Marca Blanca"". Mucho volumen, margen ridículo y desaparece tu logo. Te convertirías en su fábrica.";Acepto. Lleno la fábrica y aseguro los costes fijos. El volumen me da tranquilidad aunque pierda identidad. Soy industrial, no marquista.;achievement 4 | emotional_stability -1;Rechazo. Quiero defender mi marca y mi margen. No quiero ser esclavo de un solo cliente que me puede apretar cuando quiera. Independencia.;autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;Acepto pero uso una línea de producción vieja o sobrante para ellos, protegiendo mi capacidad principal para mi marca. Juego a dos bandas.;innovativeness 3 | self_efficacy 1 | emotional_stability 1 | achievement -1;Les ofrezco fabricar un producto diferente (peor calidad) para que no compita con el mío en el lineal. Diferenciación.;self_efficacy 1 | ambiguity_tolerance -1;;
PYME;30;El Accidente Laboral;"Un empleado se ha cortado un dedo en una máquina porque quitó la protección de seguridad ""para ir más rápido"". La inspección de trabajo va a venir. Tienes miedo.";"Digo la verdad: ""El empleado quitó la protección bajo su responsabilidad"". Tengo los cursos de formación firmados. Me defiendo legalmente.";locus_control 2 | emotional_stability -1;Intento llegar a un acuerdo con el empleado para que no denuncie, pagándole una indemnización extraoficial. Compro su silencio.;self_efficacy 1 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -2;Reviso todas las máquinas de la fábrica esa noche y pongo protecciones nuevas antes de que venga el inspector. Maquillo la escena.;emotional_stability -2;Asumo la culpa como empresa por no vigilar lo suficiente. Pago la multa y mejoro los protocolos. Liderazgo responsable extremo.;locus_control 3 | emotional_stability 3 | achievement -1;;
PYME;31;Sucesión Familiar;"Tienes 55 años. Tu hija trabaja contigo y lo hace bien, pero tu hijo (que estaba fuera) quiere volver y ""dirigir"". Tu hija se siente desplazada. Conflicto sucesorio.";Apoyo a mi hija. Ella se lo ha ganado trabajando aquí años. La meritocracia está por encima del género o la primogenitura. Me enfrento a mi hijo.;emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;"Intento ponerles a los dos de co-directores. ""Hermanos unidos"". Busco una paz artificial que seguramente acabe en guerra civil.";ambiguity_tolerance 1;Contrato a un profesional externo para que dirija y dejo a mis hijos en el Consejo de Administración. Saco a la familia de la gestión diaria.;ambiguity_tolerance 1;"No decido nada. ""Ya se arreglarán cuando yo falte"". Dejo el problema para el futuro. Cobardía paterna.";innovativeness 3 | self_efficacy 1 | achievement -1;;
PYME;32;La Crisis de los 40 (de la empresa);Tu empresa lleva 15 años haciendo lo mismo. Es rentable pero aburrida. Tú estás aburrido. Todo funciona por inercia. Sientes que te mueres en vida.;Monto una nueva línea de negocio radicalmente distinta dentro de la empresa para volver a sentir la adrenalina. Intraemprendimiento.;innovativeness 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;Me compro un coche deportivo y me dedico a jugar al golf, dejando que la empresa funcione sola. Disfruto de lo conseguido. El rey vago.;autonomy 2 | innovativeness -1 | emotional_stability 2;Vendo la empresa y monto una startup desde cero. Necesito volver a la casilla de salida. Soy emprendedor, no gestor.;risk_propensity 3 | autonomy 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Ficho talento joven para que revolucionen la empresa ellos, mientras yo les mentorizo. Transfiero mi energía a la siguiente generación.;self_efficacy 2 | ambiguity_tolerance -1;;
PYME;33;El Chantaje del Casero;"Se acaba tu contrato de alquiler del local. El dueño sabe que te va bien y te quiere subir el precio un 50%. ""Si no te gusta, te vas"". Tienes toda tu clientela ahí.";Me voy. No acepto chantajes. Busco un local cercano y hago una campaña agresiva para mover a mis clientes. Asumo el coste del traslado.;autonomy 3 | locus_control 3 | ambiguity_tolerance 2 | innovativeness -1;Pago la subida. El coste de traslado y pérdida de clientes es mayor que la subida. Soy cautivo de mi ubicación. Trago y pago.;achievement 4 | emotional_stability -1;Negocio una subida escalonada a 5 años a cambio de reformas en el local. Intento buscar un Win-Win dentro de la extorsión.;self_efficacy 2 | innovativeness 2 | ambiguity_tolerance 2 | emotional_stability 1 | achievement -1;Busco trapos sucios del local o del dueño para presionarle a la baja. Juego sucio defensivo.;locus_control 2 | emotional_stability -1;;
PYME;34;Subvenciones;"Ha salido una subvención europea para ""Digitalización Sostenible"". Te dan 10.000€ a fondo perdido. No tienes pensado hacer nada de eso, pero el dinero es gratis.";"Pido la subvención y me invento un proyecto para justificarla. ""Hay que coger el dinero que cae del cielo"". Caza-subvenciones.";emotional_stability -1;No la pido. El tiempo que pierdo en papeles vale más que 10.000€. Me centro en vender a clientes, no en pedir al Estado. Foco.;achievement 4 | autonomy 2 | locus_control 2 | emotional_stability -1;Pido la subvención y aprovecho para hacer una reforma real que tenía pendiente, adaptándola a los requisitos. Aprovecho la oportunidad.;risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Contrato a una consultora que me la gestione a cambio de un % de éxito. Externalizo el dolor burocrático.;self_efficacy 2 | ambiguity_tolerance -1;;
